token_id	sentence_id	token	BIO_NER_tag
1337	126	Amber	B-PERSON
1338	126	Le	I-PERSON
1339	126	Bon	I-PERSON
1340	126	is	O
1341	126	to	O
1342	126	walk	O
1343	126	in	O
1344	126	Giles	B-PERSON
1345	126	Deacon	I-PERSON
1346	126	's	O
1347	126	Monday	O
1348	126	LFW	O
1349	126	show	O
1350	126	Xbox	B-PRODUCT
1351	126	360	I-PRODUCT
1352	126	:	O
1353	126	Enslaved	B-PRODUCT
1354	126	:	I-PRODUCT
1355	126	Odyssey	I-PRODUCT
1356	126	to	I-PRODUCT
1357	126	the	I-PRODUCT
1358	126	West	I-PRODUCT
1359	126	Demo	O
1360	126	Coming	O
1361	126	to	O
1362	126	PlayStation	B-PRODUCT
1363	126	Network	I-PRODUCT
1364	126	on	O
1365	126	September	O
1366	126	...	O
1367	127	http://bit.ly/9gFTHn	O
1368	128	Home	O
1369	128	made	O
1370	128	cod	O
1371	128	&	O
1372	128	chips	O
1373	128	+	O
1374	128	bottle	O
1375	128	of	O
1376	128	Microsoft	B-COMPANY
1377	128	provided	O
1378	128	champagne	O
1379	128	=	O
1380	128	top	O
1381	128	class	O
1382	128	Friday	O
1383	128	;-	O
1384	128	Is	O
1385	128	all	O
1386	128	done	O
1387	128	getting	O
1388	128	things	O
1389	128	set	O
1390	128	up	O
1391	128	for	O
1392	128	the	O
1393	128	Ultimate	B-OTHER
1394	128	Magic	I-OTHER
1395	128	playtest	O
1396	128	that	O
1397	128	starts	O
1398	128	on	O
1399	128	Monday	O
1400	128	.	O
1401	129	Ca	O
1402	129	n't	O
1403	129	wait	O
1404	129	to	O
1405	129	see	O
1406	129	what	O
1407	129	people	O
1408	129	think	O
1409	129	.	O
1410	130	The	B-MUSICARTIST
1411	130	Maccabees	I-MUSICARTIST
1412	130	are	O
1413	130	the	O
1414	130	love	O
1415	130	of	O
1416	130	my	O
1417	130	life	O
1418	130	.	O
1419	131	one	O
1420	131	day	O
1421	131	i	O
1422	131	will	O
1423	131	be	O
1424	131	married	O
1425	131	to	O
1426	131	all	O
1427	131	of	O
1428	131	them	O
1429	131	.	O
1430	132	Mayday	O
1431	132	Parade	O
1432	132	&	O
1433	132	The	O
1434	132	Maine	O
1435	132	in	O
1436	132	like	O
1437	132	16	O
1438	132	days	O
1439	132	,	O
1440	132	excitedddd	O
1441	132	.	O
1442	133	All	O
1443	133	time	O
1444	133	low	O
1445	133	next	O
1446	133	year	O
1447	133	,	O
1448	133	maybe	O
1449	133	.	O
1450	134	Amazon	B-COMPANY
1451	134	U.K.	I-COMPANY
1452	135	Offering	O
1453	135	HTC	B-PRODUCT
1454	135	Desire	I-PRODUCT
1455	135	Z	I-PRODUCT
1456	135	Unlocked	O
1457	135	October	O
1458	135	11	O
1459	135	:	O
1460	135	We	O
1461	135	just	O
1462	135	got	O
1463	135	official	O
1464	135	word	O
1465	135	of	O
1466	135	the	O
1467	135	HTC	B-PRODUCT
1468	135	Desire	I-PRODUCT
1469	135	Z	I-PRODUCT
1470	135	earlier	O
1471	135	in	O
1472	135	Lo	O
1473	135	...	O
1474	136	http://bit.ly/bsyz9H	O
1475	137	@therowdydog	O
1476	137	Me	O
1477	137	neither	O
1478	137	.	O
1479	138	It	O
1480	138	's	O
1481	138	tough	O
1482	138	to	O
1483	138	get	O
1484	138	away	O
1485	138	.	O
1486	139	There	O
1487	139	is	O
1488	139	one	O
1489	139	Tuesday	O
1490	139	in	O
1491	139	AUS	B-GEO-LOC
1492	139	and	O
1493	139	the	O
1494	139	one	O
1495	139	in	O
1496	139	RR	B-GEO-LOC
1497	139	on	O
1498	139	Friday	O
1499	139	.	O
1500	140	We	O
1501	140	should	O
1502	140	go	O
1503	140	so	O
1504	140	I	O
1505	140	have	O
1506	140	a	O
1507	140	friend	O
1508	140	!	O
1509	141	RT	O
1510	141	@Quotealicious	O
1511	141	:	O
1512	141	Today	O
1513	141	,	O
1514	141	I	O
1515	141	saw	O
1516	141	a	O
1517	141	guy	O
1518	141	driving	O
1519	141	a	O
1520	141	Pepsi	B-COMPANY
1521	141	truck	O
1522	141	,	O
1523	141	drinking	O
1524	141	a	O
1525	141	Coke	B-PRODUCT
1526	141	.	O
1527	142	MLIA	O
1528	142	#Quotealicious	O
1529	142	I	O
1530	142	've	O
1531	142	just	O
1532	142	watched	O
1533	142	first	O
1534	142	four	O
1535	142	episodes	O
1536	142	of	O
1537	142	K-On	B-TVSHOW
1538	142	for	O
1539	142	the	O
1540	142	first	O
1541	142	time	O
1542	142	!	O
1543	143	:	O
1544	143	3	O
1545	143	AI	O
1546	143	:	O
1547	143	DEMAND	O
1548	143	RELEASE	O
1549	143	FOR	O
1550	143	SYRIAN	O
1551	143	BLOGGER	O
1552	143	:	O
1553	143	17-9-2010Tal	O
1554	143	al-Mallohi	B-PERSON
1555	143	,	O
1556	143	a	O
1557	143	19-year-old	O
1558	143	Syrian	O
1559	143	woman	O
1560	143	,	O
1561	143	has	O
1562	143	been	O
1563	143	held	O
1564	143	incommun	O
1565	143	...	O
1566	144	http://bit.ly/aDG3ub	O
1567	145	Y	B-MUSICARTIST
1568	145	La	I-MUSICARTIST
1569	145	Bamba	I-MUSICARTIST
1570	145	:	O
1571	145	Playing	O
1572	145	a	O
1573	145	show	O
1574	145	in	O
1575	145	Portland	B-GEO-LOC
1576	145	,	O
1577	145	OR	O
1578	145	at	O
1579	145	9:00	O
1580	145	PM	O
1581	145	today	O
1582	145	at	O
1583	145	Mississippi	B-FACILITY
1584	145	Studios	I-FACILITY
1585	145	http://artistdata.com/a/1kdx	O
1586	146	@aplusk	O
1587	146	http://www.youtube.com/watch?v=eLMui7zBiXo	O
1588	147	we	O
1589	147	beat	O
1590	147	kilkenny	B-GEO-LOC
1591	147	after	O
1592	147	they	O
1593	147	beat	O
1594	147	us	O
1595	147	for	O
1596	147	the	O
1597	147	last	O
1598	147	4	O
1599	147	years	O
1600	147	in	O
1601	147	the	O
1602	147	hurling	O
1603	147	.	O
1604	148	Woo	O
1605	148	!!!	O
1606	149	@joejonas	O
1607	149	@nickjonas	O
1608	149	@kevinjonas	O
1609	149	@papajonas	O
1610	149	@greggarbo	O
1611	149	@johnlloydtaylor	O
1612	149	Rock	O
1613	149	to	O
1614	149	SECTION	O
1615	149	204	O
1616	149	tonight	O
1617	149	!!!!	O
1618	150	Israel	B-GEO-LOC
1619	150	grinds	O
1620	150	to	O
1621	150	a	O
1622	150	halt	O
1623	150	for	O
1624	150	Yom	B-OTHER
1625	150	Kippur	I-OTHER
1626	150	fasting	O
1627	150	day	O
1628	150	wwrn.org	O
1629	151	http://bit.ly/cqlwCZ	O
1630	152	Honored	O
1631	152	Double	O
1632	152	Diaomond	O
1633	152	as	O
1634	152	well	O
1635	152	:	O
1636	152	Jan	B-PERSON
1637	152	Bloom	I-PERSON
1638	152	...	O
1639	153	her	O
1640	153	two	O
1641	153	beautiful	O
1642	153	daughters	O
1643	153	surprised	O
1644	153	her	O
1645	153	on	O
1646	153	stage	O
1647	153	,	O
1648	153	it	O
1649	153	was	O
1650	153	just	O
1651	153	sooo	O
1652	153	...	O
1653	154	http://fb.me/JLLhbDl0	O
1654	155	Cowboy	O
1655	155	fans	O
1656	155	remember	O
1657	155	when	O
1658	155	Da	B-SPORTSTEAM
1659	155	Bears	I-SPORTSTEAM
1660	155	demolished	O
1661	155	you	O
1662	155	guys	O
1663	155	44-0	O
1664	155	in	O
1665	155	your	O
1666	155	own	O
1667	155	home	O
1668	155	in	O
1669	155	1985	O
1670	155	??	O
1671	156	same	O
1672	156	year	O
1673	156	we	O
1674	156	won	O
1675	156	the	O
1676	156	superbowl	O
1677	156	!	O
1678	157	#BEARDOWN	O
1679	157	Season	O
1680	157	opener	O
1681	157	for	O
1682	157	Bradley	B-SPORTSTEAM
1683	157	Soccer	I-SPORTSTEAM
1684	157	tonight	O
1685	157	!	O
1686	158	USM	B-OTHER
1687	158	get	O
1688	158	ready	O
1689	158	yours	O
1690	158	truly	O
1691	158	tonight	O
1692	158	at	O
1693	158	frat	B-FACILITY
1694	158	house	I-FACILITY
1695	158	Hattiesburg	I-FACILITY
1696	158	on	O
1697	158	the	O
1698	158	1s	O
1699	158	n	O
1700	158	2s	O
1701	158	!!	O
1702	159	Can	O
1703	159	your	O
1704	159	CMS	O
1705	159	guarantee	O
1706	159	pixel-precise	O
1707	159	output	O
1708	159	when	O
1709	159	compared	O
1710	159	to	O
1711	159	our	O
1712	159	MS-Paint	O
1713	159	designs	O
1714	159	?	O
1715	160	#cmsretractions	O
1716	160	For	O
1717	160	code	O
1718	160	I	O
1719	160	've	O
1720	160	written	O
1721	160	since	O
1722	160	Sept	O
1723	160	'	O
1724	160	9	O
1725	160	,	O
1726	160	the	O
1727	160	delay	O
1728	160	between	O
1729	160	commit	O
1730	160	to	O
1731	160	SCM	O
1732	160	and	O
1733	160	running	O
1734	160	on	O
1735	160	customer	O
1736	160	hardware	O
1737	160	has	O
1738	160	been	O
1739	160	about	O
1740	160	10	O
1741	160	days	O
1742	160	.	O
1743	161	@ChefGuyFieri	O
1744	161	Pls	O
1745	161	RT	O
1746	161	-	O
1747	161	NIGHT	O
1748	161	golf	O
1749	161	tournament	O
1750	161	9/25	O
1751	161	to	O
1752	161	benefit	O
1753	161	3	O
1754	161	year	O
1755	161	old	O
1756	161	Penny	B-PERSON
1757	161	of	O
1758	161	Mesa	B-GEO-LOC
1759	161	,	O
1760	161	AZ	B-GEO-LOC
1761	161	who	O
1762	161	had	O
1763	161	heart	O
1764	161	transplant	O
1765	161	.	O
1766	162	www.flancers.com	O
1767	163	4	O
1768	163	info	O
1769	163	RT	O
1770	163	@CHRIS_Daughtry	O
1771	163	:	O
1772	163	We're	O
1773	163	playing	O
1774	163	a	O
1775	163	show	O
1776	163	with	O
1777	163	KISS	B-MUSICARTIST
1778	163	tomorrow	O
1779	163	.	O
1780	164	Can't	O
1781	164	say	O
1782	164	I	O
1783	164	saw	O
1784	164	that	O
1785	164	coming	O
1786	164	5	O
1787	164	years	O
1788	164	ago	O
1789	164	...	O
1790	165	Business	B-COMPANY
1791	165	Alliance	I-COMPANY
1792	165	will	O
1793	165	save	O
1794	165	you	O
1795	165	time	O
1796	165	and	O
1797	165	money	O
1798	165	and	O
1799	165	most	O
1800	165	importantly	O
1801	165	,	O
1802	165	match	O
1803	165	you	O
1804	165	with	O
1805	165	the	O
1806	165	right	O
1807	165	franchise	O
1808	165	.	O
1809	166	check	O
1810	166	out	O
1811	166	at	O
1812	166	http://ow.ly/2kt2M	O
1813	167	before	O
1814	167	the	O
1815	167	season	O
1816	167	even	O
1817	167	starts	O
1818	167	i	O
1819	167	will	O
1820	167	not	O
1821	167	respond	O
1822	167	to	O
1823	167	any	O
1824	167	new	O
1825	167	found	O
1826	167	miami	B-SPORTSTEAM
1827	167	heat	I-SPORTSTEAM
1828	167	fans	O
1829	167	...	O
1830	168	Winner	O
1831	168	will	O
1832	168	be	O
1833	168	chosen	O
1834	168	Monday	O
1835	168	morning	O
1836	168	.	O
1837	169	Get	O
1838	169	your	O
1839	169	caption	O
1840	169	in	O
1841	169	the	O
1842	169	funny	O
1843	169	photo	O
1844	169	caption	O
1845	169	contest-	O
1846	169	Nadal	B-PERSON
1847	169	and	O
1848	169	Novak	B-PERSON
1849	169	in	O
1850	169	the	O
1851	169	tub	O
1852	169	http://ow.ly/2G3Jh	O
1853	170	@bowlerhatlover	O
1854	170	Been	O
1855	170	trying	O
1856	170	to	O
1857	170	find	O
1858	170	a	O
1859	170	copy	O
1860	170	of	O
1861	170	""""	O
1862	170	Nostalgia	B-PRODUCT
1863	170	""""	O
1864	170	for	O
1865	170	years	O
1866	170	.	O
1867	171	http://hollisframpton.org.uk/	O
1868	172	@NeilPen	O
1869	172	I	O
1870	172	position	O
1871	172	to	O
1872	172	Manchester	B-GEO-LOC
1873	172	tomorrow	O
1874	172	on	O
1875	172	BA	O
1876	172	2910	O
1877	172	and	O
1878	172	fly	O
1879	172	to	O
1880	172	Barbados	B-GEO-LOC
1881	172	on	O
1882	172	Sunday	O
1883	172	#news	O
1884	172	Dems	B-OTHER
1885	172	to	O
1886	172	voters	O
1887	172	:	O
1888	172	You	O
1889	172	may	O
1890	172	hate	O
1891	172	us	O
1892	172	,	O
1893	172	but	O
1894	172	GOP	B-OTHER
1895	172	is	O
1896	172	worse	O
1897	172	AP	B-OTHER
1898	172	Yahoo	B-COMPANY
1899	172	!	O
1900	173	:	O
1901	173	Share	O
1902	173	With	O
1903	173	Friends	O
1904	173	:	O
1905	173	|	O
1906	173	Latest	O
1907	173	Top	O
1908	173	Ne	O
1909	173	...	O
1910	174	http://adpro.co/aQxQtY	O
1911	175	Jupiter	B-GEO-LOC
1912	175	:	O
1913	175	Closest	O
1914	175	Approach	O
1915	175	in	O
1916	175	Nearly	O
1917	175	50	O
1918	175	years	O
1919	175	.	O
1920	176	Catch	O
1921	176	it	O
1922	176	nxt	O
1923	176	week	O
1924	176	.	O
1925	177	It	O
1926	177	wnt	O
1927	177	B	O
1928	177	that	O
1929	177	big	O
1930	177	or	O
1931	177	bright	O
1932	177	again	O
1933	177	til	O
1934	177	2022	O
1935	177	http://bit.ly/d5Bzx7	O
1936	178	I	O
1937	178	just	O
1938	178	took	O
1939	178	""""	O
1940	178	When	O
1941	178	your	O
1942	178	mom	O
1943	178	makes	O
1944	178	you	O
1945	178	go	O
1946	178	live	O
1947	178	with	O
1948	178	your	O
1949	178	dad	O
1950	178	Scooter	B-PERSON
1951	178	Braun	I-PERSON
1952	178	,	O
1953	178	your	O
1954	178	life	O
1955	178	"..."""	O
1956	179	and	O
1957	179	got	O
1958	179	:	O
1959	179	Part	O
1960	179	7	O
1961	179	!	O
1962	180	Try	O
1963	180	it	O
1964	180	:	O
1965	180	http://tinyurl.com/27r2pdz	O
1966	181	What	O
1967	181	Do	O
1968	181	S.F.	B-GEO-LOC
1969	182	Rabbis	O
1970	182	Eat	O
1971	182	Before	O
1972	182	and	O
1973	182	After	O
1974	182	Yom	B-OTHER
1975	182	Kippur	I-OTHER
1976	182	?	O
1977	183	We	O
1978	183	Asked	O
1979	183	Five	O
1980	183	to	O
1981	183	Enlighten	O
1982	183	Us	O
1983	183	!	O
1984	184	via	O
1985	184	@SFoodie	O
1986	184	http://bit.ly/aQrFUz	O
1987	185	Pope	B-PERSON
1988	185	Benedict	I-PERSON
1989	185	trip	O
1990	185	:	O
1991	185	Why	O
1992	185	move	O
1993	185	John	B-PERSON
1994	185	Henry	I-PERSON
1995	185	Newman	I-PERSON
1996	185	toward	O
1997	185	sainthood	O
1998	185	?:	O
1999	186	Pope	B-PERSON
2000	186	Benedict	I-PERSON
2001	186	XVI	I-PERSON
2002	186	plans	O
2003	186	on	O
2004	186	Sunday	O
2005	186	during	O
2006	186	his	O
2007	186	sta	O
2008	186	...	O
2009	187	http://bit.ly/d7tM0r	O
2010	188	@ohy22SD	O
2011	188	Hopefully	O
2012	188	the	O
2013	188	Force	O
2014	188	will	O
2015	188	be	O
2016	188	VERY	O
2017	188	strong	O
2018	188	with	O
2019	188	the	O
2020	188	#Padres	B-SPORTSTEAM
2021	188	tonight	O
2022	188	.	O
2023	189	We	O
2024	189	NEED	O
2025	189	a	O
2026	189	win	O
2027	189	.	O
2028	190	#ScoreSomeRuns	O
2029	190	Gotta	O
2030	190	love	O
2031	190	the	O
2032	190	bumper	O
2033	190	stickers	O
2034	190	of	O
2035	190	Fayette	B-GEO-LOC
2036	190	County	I-GEO-LOC
2037	190	:	O
2038	190	""""	O
2039	190	Ever	O
2040	190	wonder	O
2041	190	if	O
2042	190	there	O
2043	190	is	O
2044	190	life	O
2045	190	after	O
2046	190	death	O
2047	190	?	O
2048	191	Touch	O
2049	191	my	O
2050	191	truck	O
2051	191	and	O
2052	191	'll	O
2053	191	find	O
2054	191	out	O
2055	191	"."""	O
2056	192	@themayorpete	O
2057	192	I	O
2058	192	split	O
2059	192	my	O
2060	192	time	O
2061	192	now	O
2062	192	btwn	O
2063	192	SF	B-GEO-LOC
2064	192	and	O
2065	192	San	B-GEO-LOC
2066	192	Mateo	I-GEO-LOC
2067	192	-CHANGE	O
2068	192	OF	O
2069	192	ROOM	O
2070	192	!	O
2071	193	-	O
2072	193	FATHER'S	O
2073	193	DAY	O
2074	193	auditions	O
2075	193	Sept	O
2076	193	25	O
2077	193	CANWEST	B-FACILITY
2078	193	Center	I-FACILITY
2079	193	for	O
2080	193	Theater	O
2081	193	and	O
2082	193	Film	O
2083	193	U	B-GEO-LOC
2084	193	of	I-GEO-LOC
2085	193	W	I-GEO-LOC
2086	193	ROOM	O
2087	193	0T15	O
2088	193	11:30	O
2089	193	am	O
2090	193	-	O
2091	193	4:00	O
2092	193	PM	O
2093	193	.	O
2094	194	Bloggers	O
2095	194	:	O
2096	194	Who	O
2097	194	are	O
2098	194	you	O
2099	194	writing	O
2100	194	for	O
2101	194	?	O
2102	195	|	O
2103	195	Social	O
2104	195	Media	O
2105	195	Today	O
2106	195	http://bit.ly/9mY0NK	O
2107	196	5	O
2108	196	Things	O
2109	196	You	O
2110	196	Need	O
2111	196	To	O
2112	196	Do	O
2113	196	Before	O
2114	196	Contacting	O
2115	196	A	O
2116	196	Professional	O
2117	196	Photographer	O
2118	196	http://goo.gl/fb/I7rBo	O
2119	197	#inourhead	O
2120	197	@Strigy	O
2121	197	got	O
2122	197	mine	O
2123	197	in	O
2124	197	bbt	O
2125	197	aintree	B-GEO-LOC
2126	197	today	O
2127	197	.	O
2128	198	Played	O
2129	198	table	O
2130	198	tennis	O
2131	198	on	O
2132	198	it	O
2133	198	in	O
2134	198	store	O
2135	198	!	O
2136	199	V	O
2137	199	impressed	O
2138	199	.	O
2139	200	Did	O
2140	200	you	O
2141	200	get	O
2142	200	analogue	O
2143	200	controller	O
2144	200	2	O
2145	200	?	O
2146	201	Balloon	O
2147	201	glowing	O
2148	201	?	O
2149	202	We'd	O
2150	202	love	O
2151	202	to	O
2152	202	see	O
2153	202	you	O
2154	202	before	O
2155	202	or	O
2156	202	after	O
2157	202	at	O
2158	202	Pi	B-GEO-LOC
2159	202	!	O
2160	203	CWE	B-GEO-LOC
2161	203	and	O
2162	203	Delmar	B-GEO-LOC
2163	203	are	O
2164	203	around	O
2165	203	the	O
2166	203	corner	O
2167	203	,	O
2168	203	Kirkwood	B-GEO-LOC
2169	203	&	O
2170	203	...	O
2171	204	http://fb.me/I6SZ52nW	O
2172	205	Have	O
2173	205	a	O
2174	205	practice	O
2175	205	session	O
2176	205	@Cromwell	O
2177	205	Field	O
2178	205	today	O
2179	205	at	O
2180	205	6pm	O
2181	205	.	O
2182	206	Hope	O
2183	206	i	O
2184	206	shine	O
2185	206	well	O
2186	206	and	O
2187	206	start	O
2188	206	the	O
2189	206	next	O
2190	206	game	O
2191	206	.	O
2192	207	:)	O
2193	207	@ConorMc_Ginty	O
2194	207	GaGa	B-PERSON
2195	207	played	O
2196	207	here	O
2197	207	a	O
2198	207	few	O
2199	207	weeks	O
2200	207	back	O
2201	207	.	O
2202	208	She	O
2203	208	spoke	O
2204	208	out	O
2205	208	against	O
2206	208	SB1070	B-PRODUCT
2207	208	during	O
2208	208	the	O
2209	208	show	O
2210	208	.	O
2211	209	God	O
2212	209	bless	O
2213	209	her	O
2214	209	for	O
2215	209	that	O
2216	209	.	O
2217	210	Still	O
2218	210	dislike	O
2219	210	Early	O
2220	210	Decision	O
2221	210	for	O
2222	210	most	O
2223	210	kids	O
2224	210	,	O
2225	210	but	O
2226	210	Early	O
2227	210	Action	O
2228	210	can	O
2229	210	be	O
2230	210	great	O
2231	210	when	O
2232	210	used	O
2233	210	thoughtfully	O
2234	210	.	O
2235	211	http://ow.ly/2G1Cn	O
2236	212	#admissions	O
2237	212	#colleges	O
2238	212	From	O
2239	212	Green	O
2240	212	Newsfeed	O
2241	212	:	O
2242	212	AHFA	B-OTHER
2243	212	extends	O
2244	212	deadline	O
2245	212	for	O
2246	212	Sage	B-OTHER
2247	212	Award	I-OTHER
2248	212	to	O
2249	212	Nov	O
2250	212	.	O
2251	213	5	O
2252	213	http://tinyurl.com/24agj38	O
2253	214	just	O
2254	214	about	O
2255	214	off	O
2256	214	work	O
2257	214	!	O
2258	215	going	O
2259	215	to	O
2260	215	alderwood	B-GEO-LOC
2261	215	again	O
2262	215	:)	O
2263	215	yay	O
2264	215	.	O
2265	216	hopefully	O
2266	216	we	O
2267	216	got	O
2268	216	cody	O
2269	216	's	O
2270	216	ipod	B-PRODUCT
2271	216	in	O
2272	216	the	O
2273	216	mail	O
2274	216	today	O
2275	216	.	O
2276	217	Adam	B-PERSON
2277	217	Beyer	I-PERSON
2278	217	:	O
2279	217	Swedish	O
2280	217	Techno	O
2281	217	Pioneer	O
2282	217	:	O
2283	217	When	O
2284	217	it	O
2285	217	comes	O
2286	217	to	O
2287	217	his	O
2288	217	own	O
2289	217	DJing	O
2290	217	and	O
2291	217	sound	O
2292	217	,	O
2293	217	he	O
2294	217	's	O
2295	217	slightly	O
2296	217	more	O
2297	217	diverse	O
2298	217	and	O
2299	217	likes	O
2300	217	...	O
2301	218	http://bit.ly/c1E0I1	O
2302	219	RT	O
2303	219	@RealJudgeJules	O
2304	219	:	O
2305	219	Playing	O
2306	219	the	O
2307	219	world	O
2308	219	exclusive	O
2309	219	of	O
2310	219	@SanderVanDoorn	O
2311	219	remix	O
2312	219	of	O
2313	219	@swedishousemfia	O
2314	219	-	O
2315	219	Miami	B-OTHER
2316	219	2	I-OTHER
2317	219	Ibiza	I-OTHER
2318	219	on	O
2319	219	the	O
2320	219	show	O
2321	219	tonight	O
2322	219	.	O
2323	220	Tune	O
2324	220	i	O
2325	220	...	O
2326	221	ok	O
2327	221	bed	O
2328	221	time	O
2329	221	.	O
2330	222	I	O
2331	222	think	O
2332	222	i'ma	O
2333	222	curl	O
2334	222	up	O
2335	222	and	O
2336	222	watch	O
2337	222	Sabrina	B-TVSHOW
2338	222	!!!	O
2339	223	Thanks	O
2340	223	@louisha	O
2341	223	!!!	O
2342	224	x	O
2343	224	RT	O
2344	224	@PolarBeverages	O
2345	224	:	O
2346	224	Before	O
2347	224	Hurricane	B-OTHER
2348	224	Earl	I-OTHER
2349	224	comes	O
2350	224	,	O
2351	224	stock	O
2352	224	up	O
2353	224	on	O
2354	224	Polar	O
2355	224	Orange	O
2356	224	Dry	O
2357	224	!	O
2358	225	:)	O
2359	225	DJ	O
2360	225	set	O
2361	225	at	O
2362	225	The	B-FACILITY
2363	225	Standard	I-FACILITY
2364	225	in	O
2365	225	LA	B-GEO-LOC
2366	225	tonight	O
2367	225	!	O
2368	226	http://fb.me/I91IUaEq	O
2369	227	@justinbieber	O
2370	227	I	O
2371	227	have	O
2372	227	chance	O
2373	227	with	O
2374	227	you	O
2375	227	?	O
2376	228	webcam	O
2377	228	enters	O
2378	228	Sunday	O
2379	228	7:00	O
2380	228	pm	O
2381	228	?	O
2382	229	please	O
2383	229	?	O
2384	230	to	O
2385	230	talk	O
2386	230	right	O
2387	230	!	O
2388	231	kisses	O
2389	231	on	O
2390	231	the	O
2391	231	chin	O
2392	231	...	O
2393	232	four	O
2394	232	fucking	O
2395	232	years	O
2396	232	I	O
2397	232	've	O
2398	232	been	O
2399	232	configuring	O
2400	232	iBGP	B-OTHER
2401	232	and	O
2402	232	eBGP	B-OTHER
2403	232	on	O
2404	232	Cisco	B-COMPANY
2405	232	AND	O
2406	232	Juniper	B-COMPANY
2407	232	routers	O
2408	232	for	O
2409	232	America	B-GEO-LOC
2410	232	's	O
2411	232	largest	O
2412	232	wireless	O
2413	232	ISP	O
2414	232	...	O
2415	233	and	O
2416	233	I	O
2417	233	get	O
2418	233	a	O
2419	233	612	O
2420	233	#sp	O
2421	233	Facebook	B-COMPANY
2422	233	Job-Hunting	O
2423	233	App	O
2424	233	BranchOut	B-PRODUCT
2425	233	Raises	O
2426	233	$6	O
2427	233	Million	O
2428	233	From	O
2429	233	Accel	B-COMPANY
2430	233	And	O
2431	233	Super	O
2432	233	Angels	O
2433	233	:	O
2434	233	When	O
2435	233	you	O
2436	233	want	O
2437	233	to	O
2438	233	hang	O
2439	233	out	O
2440	233	...	O
2441	234	http://migre.me/1kO1K	O
2442	235	CyberNation	O
2443	235	Sky	B-COMPANY
2444	235	3D	I-COMPANY
2445	235	enlists	O
2446	235	Stephen	B-PERSON
2447	235	Fry	I-PERSON
2448	235	to	O
2449	235	explain	O
2450	235	the	O
2451	235	technology	O
2452	235	ahead	O
2453	235	of	O
2454	235	its	O
2455	235	October	O
2456	235	1	O
2457	235	launch	O
2458	235	video	O
2459	235	:	O
2460	235	With	O
2461	235	the	O
2462	235	o	O
2463	235	...	O
2464	236	http://bit.ly/aWoRmo	O
2465	237	@lauraluanabeth	O
2466	237	'll	O
2467	237	be	O
2468	237	back	O
2469	237	in	O
2470	237	LA	B-GEO-LOC
2471	237	tomorrow	O
2472	237	night	O
2473	237	!	O
2474	238	yaaaay	O
2475	238	!	O
2476	239	Was	O
2477	239	hard	O
2478	239	work	O
2479	239	going	O
2480	239	to	O
2481	239	the	O
2482	239	gym	O
2483	239	on	O
2484	239	my	O
2485	239	own	O
2486	239	tonight	O
2487	239	but	O
2488	239	managed	O
2489	239	a	O
2490	239	30	O
2491	239	min	O
2492	239	run	O
2493	239	and	O
2494	239	plenty	O
2495	239	of	O
2496	239	weights	O
2497	239	.	O
2498	240	Catching	O
2499	240	up	O
2500	240	on	O
2501	240	ufc	B-COMPANY
2502	240	now	O
2503	240	Let	O
2504	240	's	O
2505	240	go	O
2506	240	to	O
2507	240	New	B-GEO-LOC
2508	240	York	I-GEO-LOC
2509	240	tomorrow	O
2510	240	with	O
2511	240	Blakehurst	B-OTHER
2512	240	.	O
2513	241	Contact	O
2514	241	us	O
2515	241	about	O
2516	241	your	O
2517	241	fall/winter	O
2518	241	trave	O
2519	241	@	O
2520	241	410-336-3234	O
2521	241	A	O
2522	241	week	O
2523	241	in	O
2524	241	New	B-GEO-LOC
2525	241	Jersey	I-GEO-LOC
2526	241	,	O
2527	241	of	O
2528	241	all	O
2529	241	places	O
2530	241	,	O
2531	241	and	O
2532	241	I	O
2533	241	never	O
2534	241	want	O
2535	241	to	O
2536	241	hear	O
2537	241	a	O
2538	241	*Boston*	B-GEO-LOC
2539	241	accent	O
2540	241	again	O
2541	241	.	O
2542	242	Preventing	O
2543	242	Public	O
2544	242	Health	O
2545	242	Disasters	O
2546	242	[	O
2547	242	The	O
2548	242	Pump	O
2549	242	Handle]	O
2550	242	:	O
2551	242	Earlier	O
2552	242	this	O
2553	242	week	O
2554	242	,	O
2555	242	FDA	B-OTHER
2556	242	Commissioner	O
2557	242	Margaret	B-PERSON
2558	242	Hamburg	I-PERSON
2559	242	present	O
2560	242	...	O
2561	243	http://bit.ly/9i1AEg	O
2562	244	Halo	B-PRODUCT
2563	244	Reach	I-PRODUCT
2564	244	was	O
2565	244	a	O
2566	244	bit	O
2567	244	crap	O
2568	244	tonight	O
2569	244	#BlackHoliday	O
2570	244	Marvin	B-PERSON
2571	244	Gaye	I-PERSON
2572	244	Day	O
2573	244	'Come	O
2574	244	to	O
2575	244	""""	O
2576	244	MRB	B-OTHER
2577	244	@	I-OTHER
2578	244	61	I-OTHER
2579	244	Roadhouse	I-OTHER
2580	244	BBQ	I-OTHER
2581	244	""""	O
2582	244	Sunday	O
2583	244	,	O
2584	244	October	O
2585	244	10	O
2586	244	from	O
2587	244	12:00	O
2588	244	pm	O
2589	244	to	O
2590	244	4:00	O
2591	244	pm	O
2592	244	.	O
2593	245	We	O
2594	245	are	O
2595	245	playing	O
2596	245	for	O
2597	245	the	O
2598	245	61	O
2599	245	Roadhouse	O
2600	245	...	O
2601	246	http://fb.me/G1FbJGw1'	O
