sentence_id	token_id	token	BIO_NER_tag
259	3032	on	O
259	3033	stage	O
259	3034	during/before	O
259	3035	kings	B-MUSICARTIST
259	3036	and	I-MUSICARTIST
259	3037	queens	I-MUSICARTIST
259	3038	:(	O
260	3039	Time	B-COMPANY
260	3040	Warner	I-COMPANY
260	3041	Cable	I-COMPANY
260	3042	Boycotting	O
260	3043	Epix	B-OTHER
260	3044	Movie	I-OTHER
260	3045	Channel	I-OTHER
260	3046	Because	O
260	3047	It	O
260	3048	Did	O
260	3049	A	O
260	3050	Deal	O
260	3051	With	O
260	3052	Netflix	B-COMPANY
260	3053	RT	O
260	3054	Headed	O
260	3055	to	O
260	3056	Shreveport	B-GEO-LOC
260	3057	then	O
260	3058	Lake	B-GEO-LOC
260	3059	Charles	I-GEO-LOC
260	3060	-might	O
260	3061	as	O
260	3062	well	O
260	3063	shoot	O
260	3064	through	O
260	3065	dat	O
260	3066	after	O
260	3067	the	O
260	3068	slab	O
260	3069	show	O
260	3070	in	O
260	3071	Lake	B-GEO-LOC
260	3072	Charles	I-GEO-LOC
260	3073	..	O
261	3074	Bestfriend	O
261	3075	HouseTonight	O
261	3076	Til	O
261	3077	Sunday	O
261	3078	Route	O
261	3079	66	O
261	3080	Tomarrow	O
261	3081	Wit	O
261	3082	The	O
261	3083	Cuhzans	O
261	3084	,	O
261	3085	Bestfriend<Ride	O
261	3086	Or	O
261	3087	Die	O
261	3088	.	O
262	3089	Fuxx	O
262	3090	Widd	O
262	3091	IHT	O
262	3092	MODEL'$$	O
262	3093	Repp	O
262	3094	:)	O
263	3095	RT	O
263	3096	Eyeopener	B-SPORTSTEAM
263	3097	vs	O
263	3098	.	O
264	3099	Ryerson	B-SPORTSTEAM
264	3100	Quidditch	I-SPORTSTEAM
264	3101	team	O
264	3102	this	O
264	3103	Sunday	O
264	3104	at	O
264	3105	4	O
264	3106	p.m.	O
265	3107	Anyone	O
265	3108	know	O
265	3109	where	O
265	3110	to	O
265	3111	get	O
265	3112	cheap	O
265	3113	brooms	O
265	3114	?	O
266	3115	Lots	O
266	3116	of	O
266	3117	Merlot	B-PRODUCT
266	3118	on	O
266	3119	Thursday	O
266	3120	night	O
266	3121	means	O
266	3122	tired	O
266	3123	London	O
266	3124	Ladies	O
266	3125	are	O
266	3126	in	O
266	3127	bed	O
266	3128	by	O
266	3129	23.19	O
267	3130	on	O
267	3131	the	O
267	3132	Friday	O
267	3133	.	O
268	3134	Listening	O
268	3135	to	O
268	3136	the	O
268	3137	arts	O
268	3138	show	O
268	3139	on	O
268	3140	.	O
269	3141	That	O
269	3142	's	O
269	3143	nothing	O
269	3144	compared	O
269	3145	to	O
269	3146	the	O
269	3147	LaserDiscs	O
269	3148	I	O
269	3149	picked	O
269	3150	up	O
269	3151	at	O
269	3152	goodwill	O
269	3153	the	O
269	3154	other	O
269	3155	day	O
269	3156	.	O
270	3157	Completely	O
270	3158	useless	O
270	3159	those	O
270	3160	.	O
271	3161	Really	O
271	3162	hope	O
271	3163	I	O
271	3164	can	O
271	3165	get	O
271	3166	to	O
271	3167	for	O
271	3168	Winter	B-MOVIE
271	3169	's	I-MOVIE
271	3170	Bone	I-MOVIE
271	3171	-	O
271	3172	need	O
271	3173	to	O
271	3174	get	O
271	3175	on	O
271	3176	with	O
271	3177	job	O
271	3178	applications	O
271	3179	tonight	O
271	3180	then	O
271	3181	!	O
272	3182	Trailer	O
272	3183	DITR	O
272	3184	REI	O
272	3185	Update	O
272	3186	California	B-GEO-LOC
272	3187	Home	O
272	3188	Sales	O
272	3189	Decline	O
272	3190	Year-Over-Year	O
272	3191	By	O
272	3192	Michael	B-PERSON
272	3193	Kraus	I-PERSON
272	3194	on	O
272	3195	September	O
272	3196	17	O
272	3197	...	O
273	3198	Why	O
273	3199	do	O
273	3200	that	O
273	3201	to	O
273	3202	begin	O
273	3203	with	O
273	3204	?	O
274	3205	lols	O
274	3206	.	O
275	3207	When	O
275	3208	on	O
275	3209	vacation	O
275	3210	in	O
275	3211	Cebu	B-GEO-LOC
275	3212	,	O
275	3213	you	O
275	3214	do	O
275	3215	not	O
275	3216	sniff	O
275	3217	your	O
275	3218	roommate	O
275	3219	's	O
275	3220	boxers	O
275	3221	.	O
276	3222	RT	O
276	3223	Episodes	O
276	3224	1-10	O
276	3225	of	O
276	3226	Pretty	B-TVSHOW
276	3227	Little	I-TVSHOW
276	3228	Liars	I-TVSHOW
276	3229	will	O
276	3230	air	O
276	3231	in	O
276	3232	the	O
276	3233	UK	B-GEO-LOC
276	3234	on	O
276	3235	October	O
276	3236	18	O
276	3237	!	O
277	3238	Playboy	B-COMPANY
277	3239	-	O
277	3240	10	O
277	3241	October	O
277	3242	2010	O
277	3243	Slovenia	B-GEO-LOC
277	3244	Playboy	B-COMPANY
277	3245	-	O
277	3246	10	O
277	3247	October	O
277	3248	2010	O
277	3249	SloveniaSlovene	O
277	3250	|	O
277	3251	138	O
277	3252	pages	O
277	3253	|	O
277	3254	PDF	O
277	3255	|	O
277	3256	39.45	O
278	3257	Mb	O
278	3258	Looking	O
278	3259	for	O
278	3260	something	O
278	3261	to	O
278	3262	do	O
278	3263	tonight	O
278	3264	?	O
279	3265	Samuel	B-PERSON
279	3266	Savoirfaire	I-PERSON
279	3267	Williams	I-PERSON
279	3268	at	O
279	3269	Potbelly	B-FACILITY
279	3270	Lincoln	I-FACILITY
279	3271	Park	I-FACILITY
279	3272	in	O
279	3273	Chicago	B-GEO-LOC
279	3274	,	O
279	3275	IL	B-GEO-LOC
279	3276	Who	O
279	3277	do	O
279	3278	you	O
279	3279	film	O
279	3280	for	O
279	3281	?	O
280	3282	I	O
280	3283	was	O
280	3284	on	O
280	3285	SKY	B-OTHER
280	3286	news	I-OTHER
280	3287	2	O
280	3288	weeks	O
280	3289	ago	O
280	3290	BORDER	B-MUSICARTIST
280	3291	LINEA	I-MUSICARTIST
280	3292	IS	O
280	3293	TONIGHT	O
280	3294	!	O
281	3295	9	O
281	3296	p.m.	O
282	3297	to	O
282	3298	2	O
282	3299	a.m.	O
283	3300	NO	O
283	3301	COVER	O
283	3302	.	O
284	3303	Come	O
284	3304	by	O
284	3305	and	O
284	3306	see	O
284	3307	local	O
284	3308	musicians	O
284	3309	and	O
284	3310	artists	O
284	3311	showcased	O
284	3312	at	O
284	3313	Limelight	B-FACILITY
284	3314	on	O
284	3315	St	B-GEO-LOC
284	3316	.	I-GEO-LOC
285	3317	Mary's.	I-GEO-LOC
286	3318	I	O
286	3319	've	O
286	3320	got	O
286	3321	a	O
286	3322	theory	O
286	3323	that	O
286	3324	if	O
286	3325	you	O
286	3326	give	O
286	3327	100%	O
286	3328	all	O
286	3329	of	O
286	3330	the	O
286	3331	time	O
286	3332	,	O
286	3333	somehow	O
286	3334	things	O
286	3335	will	O
286	3336	work	O
286	3337	out	O
286	3338	in	O
286	3339	the	O
286	3340	end	O
286	3341	.	O
287	3342	-Larry	B-PERSON
287	3343	Bird	I-PERSON
287	3344	preciso	O
287	3345	de	O
287	3346	um	O
287	3347	BG	O
287	3348	do	O
287	3349	all	O
287	3350	time	O
287	3351	low	O
287	3352	ou	O
287	3353	do	O
287	3354	the	O
287	3355	maine	O
287	3356	Good	O
287	3357	golly	O
287	3358	.	O
288	3359	Who	O
288	3360	left	O
288	3361	the	O
288	3362	candy	O
288	3363	in	O
288	3364	the	O
288	3365	lunchroom	O
288	3366	.	O
289	3367	May	O
289	3368	set	O
289	3369	a	O
289	3370	world	O
289	3371	record	O
289	3372	for	O
289	3373	the	O
289	3374	most	O
289	3375	Sour	B-PRODUCT
289	3376	Patch	I-PRODUCT
289	3377	kids	I-PRODUCT
289	3378	eaten	O
289	3379	by	O
289	3380	an	O
289	3381	individual	O
289	3382	!	O
290	3383	Football	O
290	3384	game	O
290	3385	tonight	O
290	3386	with	O
290	3387	mariaelena	B-PERSON
290	3388	,	O
290	3389	sarah	B-PERSON
290	3390	,	O
290	3391	and	O
290	3392	brittany	B-PERSON
290	3393	!	O
291	3394	Mood	O
291	3395	excited	O
291	3396	!!	O
292	3397	GOO	O
292	3398	WB	B-SPORTSTEAM
292	3399	WILDCATS	I-SPORTSTEAM
292	3400	!	O
293	3401	I	O
293	3402	called	O
293	3403	my	O
293	3404	sister	O
293	3405	and	O
293	3406	she	O
293	3407	asked	O
293	3408	why	O
293	3409	i	O
293	3410	want	O
293	3411	a	O
293	3412	mcdonalds	B-COMPANY
293	3413	at	O
293	3414	this	O
293	3415	time	O
293	3416	of	O
293	3417	nigh	O
293	3418	t.i	O
294	3419	said	O
294	3420	blame	O
294	3421	rose	B-PERSON
294	3422	she	O
294	3423	said	O
294	3424	who	O
294	3425	's	O
294	3426	rose	B-PERSON
294	3427	?'	O
295	3428	lmao	O
295	3429	Blades	B-SPORTSTEAM
295	3430	trade	O
295	3431	Travis	B-PERSON
295	3432	Toomey	I-PERSON
295	3433	to	O
295	3434	Seattle	B-GEO-LOC
295	3435	for	O
295	3436	4th	O
295	3437	Rd	O
295	3438	Pick	O
295	3439	in	O
295	3440	11	B-OTHER
295	3441	Bantam	I-OTHER
295	3442	Draft	I-OTHER
295	3443	.	O
296	3444	7	O
296	3445	20-year	O
296	3446	olds	O
296	3447	remain	O
296	3448	.	O
297	3449	RT	O
297	3450	Every	O
297	3451	time	O
297	3452	I	O
297	3453	look	O
297	3454	I	O
297	3455	just	O
297	3456	be	O
297	3457	lost	O
297	3458	for	O
297	3459	words	O
297	3460	damn	O
297	3461	!	O
298	3462	Kid	B-PERSON
298	3463	Cudi	I-PERSON
298	3464	Opens	O
298	3465	Up	O
298	3466	About	O
298	3467	Cocaine	O
298	3468	Use	O
298	3469	,	O
298	3470	Failed	O
298	3471	Lady	O
298	3472	Gaga	O
298	3473	Tour	O
298	3474	by	O
298	3475	Mariel	B-PERSON
298	3476	Concepcion	I-PERSON
298	3477	,	O
298	3478	NY	B-GEO-LOC
298	3479	|	O
298	3480	September	O
298	3481	1	O
298	3482	...	O
299	3483	Now	O
299	3484	off	O
299	3485	for	O
299	3486	Sushi	O
299	3487	before	O
299	3488	Sundown	O
299	3489	YOU	O
299	3490	CAN	O
299	3491	DO	O
299	3492	IT	O
299	3493	!	O
300	3494	Just	O
300	3495	start	O
300	3496	with	O
300	3497	one	O
300	3498	task	O
300	3499	at	O
300	3500	a	O
300	3501	time	O
300	3502	.	O
301	3503	SO	O
301	3504	PROUD	O
301	3505	.	O
302	3506	also	O
302	3507	I	O
302	3508	haven't	O
302	3509	written	O
302	3510	a	O
302	3511	word	O
302	3512	since	O
302	3513	Sunday	O
302	3514	night	O
302	3515	.	O
303	3516	=(	O
304	3517	I	O
304	3518	wrote	O
304	3519	500	O
304	3520	on	O
304	3521	the	O
304	3522	plane	O
304	3523	.	O
305	3524	Yes	O
305	3525	,	O
305	3526	chapter	O
305	3527	five	O
305	3528	!	O
306	3529	lol	O
306	3530	;)	O
307	3531	RT	O
307	3532	RT	O
307	3533	this	O
307	3534	if	O
307	3535	you	O
307	3536	want	O
307	3537	me	O
307	3538	to	O
307	3539	go	O
307	3540	back	O
307	3541	live	O
307	3542	on	O
307	3543	Ustream	ORGANIZATION
307	3544	later	O
307	3545	tonight	O
307	3546	'I	O
307	3547	just	O
307	3548	took	O
307	3549	When	O
307	3550	your	O
307	3551	mom	O
307	3552	makes	O
307	3553	you	O
307	3554	go	O
307	3555	live	O
307	3556	with	O
307	3557	your	O
307	3558	dad	O
307	3559	Scooter	PERSON
307	3560	Braun	PERSON
307	3561	,	O
307	3562	your	O
307	3563	life	O
307	3564	turns	O
307	3565	"..."""	O
308	3566	and	O
308	3567	got	O
308	3568	Part	O
308	3569	1	O
308	3570	!	O
309	3571	Try	O
309	3572	it	O
309	3573	It	O
309	3574	's	O
309	3575	time	O
309	3576	to	O
309	3577	CELEBRATE	O
309	3578	!!!!!!	O
310	3579	YESSSSS	O
310	3580	!!!	O
311	3581	We	O
311	3582	going	O
311	3583	in	O
311	3584	tonight	O
311	3585	!!!!	O
312	3586	is	O
312	3587	there	O
312	3588	actually	O
312	3589	anything	O
312	3590	on	O
312	3591	UK	LOCATION
312	3592	tv	O
312	3593	tonight	O
312	3594	!	O
313	3595	I'll	O
313	3596	be	O
313	3597	gone	O
313	3598	till	O
313	3599	november	O
313	3600	,	O
313	3601	but	O
313	3602	I	O
313	3603	ain't	O
313	3604	even	O
313	3605	trippin	O
313	3606	cause	O
313	3607	I	O
313	3608	know	O
313	3609	drizzy	O
313	3610	gonna	O
313	3611	kill	O
313	3612	em	O
313	3613	!	O
314	3614	pig	O
314	3615	pinata	O
314	3616	for	O
314	3617	the	O
314	3618	big	O
314	3619	day	O
314	3620	?	O
315	3621	i'm	O
315	3622	off	O
315	3623	to	O
315	3624	bed	O
315	3625	!	O
316	3626	tomorrow	O
316	3627	i'll	O
316	3628	go	O
316	3629	to	O
316	3630	Nijverdal	LOCATION
316	3631	and	O
316	3632	meet	O
316	3633	there	O
316	3634	,	O
316	3635	on	O
316	3636	her	O
316	3637	sweeeet16	O
316	3638	check	O
316	3639	out	O
316	3640	auction	O
316	3641	starts	O
316	3642	tonight	O
316	3643	!	O
317	3644	Dreaming	O
317	3645	Storm	O
317	3646	argrgrgr	O
317	3647	hy	O
317	3648	is	O
317	3649	it	O
317	3650	already	O
317	3651	midway	O
317	3652	through	O
317	3653	sep	O
317	3654	!!!!	O
318	3655	:(	O
319	3656	tonight	O
319	3657	at	O
319	3658	The	LOCATION
319	3659	Lodge	LOCATION
319	3660	braised	O
319	3661	bison	O
319	3662	shortribs	O
319	3663	,	O
319	3664	kabocha	O
319	3665	squash	O
319	3666	risotto	O
319	3667	Thanks	O
319	3668	for	O
319	3669	all	O
319	3670	you	O
319	3671	do	O
319	3672	,	O
319	3673	,	O
319	3674	,	O
319	3675	.	O
320	3676	You	O
320	3677	bolstered	O
320	3678	my	O
320	3679	week	O
320	3680	.	O
321	3681	THAT	O
321	3682	is	O
321	3683	exactly	O
321	3684	how	O
321	3685	I	O
321	3686	am	O
321	3687	feelin	O
321	3688	!	O
322	3689	Just	O
322	3690	under	O
322	3691	1	O
322	3692	hour	O
322	3693	2	O
322	3694	go	O
322	3695	&	O
322	3696	still	O
322	3697	unsure	O
322	3698	.	O
323	3699	Havent	O
323	3700	slept	O
323	3701	in	O
323	3702	days	O
323	3703	thinkin	O
323	3704	about	O
323	3705	wat	O
323	3706	I	O
323	3707	wd	O
323	3708	wear	O
323	3709	and	O
323	3710	say	O
323	3711	!	O
324	3712	i	O
324	3713	decided	O
324	3714	im	O
324	3715	gonna	O
324	3716	sleep	O
324	3717	at	O
324	3718	my	O
324	3719	mommys	O
324	3720	tonight	O
324	3721	and	O
324	3722	hang	O
324	3723	out	O
324	3724	there	O
324	3725	after	O
324	3726	filming	O
324	3727	tomorrow	O
324	3728	morning	O
324	3729	till	O
324	3730	i	O
324	3731	work	O
324	3732	.	O
325	3733	oh	O
325	3734	the	O
325	3735	sacrafices	O
325	3736	i	O
325	3737	make	O
325	3738	.	O
326	3739	imma	O
326	3740	tell	O
326	3741	you	O
326	3742	one	O
326	3743	time	O
326	3744	!	O
327	3745	JUTHTIN	PERSON
327	3746	BEAVERRRR	PERSON
327	3747	!!!!	O
328	3748	All	O
328	3749	Night	O
328	3750	Skate	O
328	3751	Session	O
328	3752	tomorrow	O
328	3753	night	O
328	3754	!	O
329	3755	Hope	O
329	3756	to	O
329	3757	see	O
329	3758	you	O
329	3759	all	O
329	3760	there	O
329	3761	!	O
330	3762	sunny	O
330	3763	friday	O
330	3764	:)	O
331	3765	they	O
331	3766	giving	O
331	3767	the	O
331	3768	nigga	O
331	3769	a	O
331	3770	realllllll	O
331	3771	hard	O
331	3772	time	O
331	3773	about	O
331	3774	it	O
331	3775	lmfaoo	O
331	3776	as	O
331	3777	they	O
331	3778	should	O
331	3779	and	O
331	3780	now	O
331	3781	his	O
331	3782	feelings	O
331	3783	are	O
331	3784	hurt	O
331	3785	...	O
332	3786	i	O
332	3787	like	O
332	3788	him	O
332	3789	tho	O
332	3790	LMAO	O
332	3791	lol	O
332	3792	.	O
333	3793	Try	O
333	3794	cudos	O
333	3795	!	O
334	3796	I	O
334	3797	neva	O
334	3798	been	O
334	3799	round	O
334	3800	this	O
334	3801	time	O
334	3802	doe	O
334	3803	.	O
335	3804	CamelBak	MISC
335	3805	BPA-Free	MISC
335	3806	Better	MISC
335	3807	Bottle	MISC
335	3808	with	MISC
335	3809	Bite	MISC
335	3810	Valve	MISC
335	3811	by	O
335	3812	Camelbak	ORGANIZATION
335	3813	93	O
335	3814	days	O
335	3815	in	O
335	3816	the	O
335	3817	top	O
335	3818	100	O
335	3819	494Buy	O
335	3820	new	O
335	3821	$	O
335	3822	4.99	O
336	3823	-	O
336	3824	$1	O
336	3825	...	O
337	3826	Shoutout	O
337	3827	to	O
337	3828	for	O
337	3829	his	O
337	3830	help	O
337	3831	with	O
337	3832	DADT	MISC
337	3833	.	O
338	3834	Thanks	O
338	3835	for	O
338	3836	following	O
338	3837	.	O
339	3838	Good	O
339	3839	luck	O
339	3840	on	O
339	3841	Tuesday	O
339	3842	!	O
340	3843	lmao	O
340	3844	Sunday	O
340	3845	can	O
340	3846	be	O
340	3847	done	O
340	3848	Trust	O
340	3849	me	O
340	3850	!	O
341	3851	im	O
341	3852	gonna	O
341	3853	be	O
341	3854	bringing	O
341	3855	out	O
341	3856	music	O
341	3857	like	O
341	3858	theres	O
341	3859	no	O
341	3860	tomorrow	O
341	3861	,	O
341	3862	Be	O
341	3863	doing	O
341	3864	pure	O
341	3865	blog	O
341	3866	videos	O
341	3867	&	O
341	3868	freestyle	O
341	3869	videos	O
341	3870	!	O
342	3871	Whats	O
342	3872	the	O
342	3873	Plan	O
342	3874	For	O
342	3875	tonight	O
342	3876	??	O
343	3877	Whos	O
343	3878	Goin	O
343	3879	to	O
343	3880	the	LOCATION
343	3881	BLAST	LOCATION
343	3882	I	O
343	3883	should	O
343	3884	not	O
343	3885	be	O
343	3886	awake	O
343	3887	at	O
343	3888	this	O
343	3889	hour	O
343	3890	on	O
343	3891	a	O
343	3892	Saturday	O
343	3893	.	O
344	3894	Blerghhhhh	O
344	3895	.	O
345	3896	Good	O
345	3897	cause	O
345	3898	though	O
345	3899	.	O
346	3900	I	O
346	3901	hope	O
346	3902	.	O
347	3903	Baseball	O
347	3904	Tips	O
347	3905	On	O
347	3906	Hitting	O
347	3907	How	O
347	3908	To	O
347	3909	Approach	O
347	3910	The	O
347	3911	Flame	O
347	3912	Throwers	O
347	3913	!	O
348	3914	select	O
348	3915	league	O
348	3916	Follow	O
348	3917	Friday	O
348	3918	..	O
349	3919	yes	O
349	3920	i	O
349	3921	do	O
349	3922	..	O
350	3923	scouts	O
350	3924	dont	O
350	3925	smoke	O
350	3926	week	O
350	3927	I	O
350	3928	ain't	O
350	3929	necessary	O
350	3930	listenin	O
350	3931	to	O
350	3932	the	O
350	3933	lyrics	O
350	3934	but	O
350	3935	the	O
350	3936	beat	O
350	3937	got	O
350	3938	head	O
350	3939	rockin'.	O
351	3940	It	MISC
351	3941	's	MISC
351	3942	Gucci	MISC
351	3943	Time	MISC
351	3944	"!"""	O
352	3945	I	O
352	3946	fucks	O
352	3947	with	O
352	3948	every	O
352	3949	now	O
352	3950	&	O
352	3951	then	O
352	3952	...	O
353	3953	Do	O
353	3954	you	O
353	3955	ever	O
353	3956	have	O
353	3957	fights	O
353	3958	with	O
353	3959	your	O
353	3960	running	O
353	3961	shoes	O
353	3962	?	O
354	3963	You	O
354	3964	know	O
354	3965	,	O
354	3966	when	O
354	3967	your	O
354	3968	shoes	O
354	3969	want	O
354	3970	to	O
354	3971	exercise	O
354	3972	but	O
354	3973	you	O
354	3974	don't.	O
355	3975	Well	O
355	3976	...	O
356	3977	10	O
356	3978	Things	O
356	3979	You	O
356	3980	May	O
356	3981	Have	O
356	3982	Missed	O
356	3983	On	O
356	3984	TV	O
356	3985	This	O
356	3986	Week	O
356	3987	Mixed	O
356	3988	Bag	O
356	3989	i	O
356	3990	didnt	O
356	3991	sseee	O
356	3992	you	O
356	3993	today	O
356	3994	:(	O
357	3995	I'm	O
357	3996	shattered	O
357	3997	!!	O
358	3998	I'm	O
358	3999	looking	O
358	4000	forward	O
358	4001	to	O
358	4002	having	O
358	4003	a	O
358	4004	nice	O
358	4005	long	O
358	4006	lay	O
358	4007	in	O
358	4008	,	O
358	4009	in	O
358	4010	the	O
358	4011	morning	O
358	4012	:D	O
359	4013	lol	O
359	4014	I'm	O
359	4015	not	O
359	4016	up	O
359	4017	to	O
359	4018	much	O
359	4019	I'm	O
359	4020	just	O
359	4021	off	O
359	4022	to	O
359	4023	bed	O
359	4024	lol	O
359	4025	had	O
359	4026	a	O
359	4027	long	O
359	4028	day	O
359	4029	cht	O
359	4030	tumoz	O
359	4031	:)	O
360	4032	On	O
360	4033	the	O
360	4034	amusing	O
360	4035	side	O
360	4036	....:	O
361	4037	When	O
361	4038	we	O
361	4039	-	O
361	4040	with	O
361	4041	dozens	O
361	4042	of	O
361	4043	other	O
361	4044	journalists	O
361	4045	-	O
361	4046	were	O
361	4047	at	O
361	4048	the	O
361	4049	event	O
361	4050	waiting	O
361	4051	to	O
361	4052	see	O
361	4053	if	O
361	4054	...	O
362	4055	I	O
362	4056	heart	O
362	4057	you	O
362	4058	.	O
363	4059	Even	O
363	4060	if	O
363	4061	I	O
363	4062	haven't	O
363	4063	seen	O
363	4064	u	O
363	4065	in	O
363	4066	months	O
363	4067	...	O
364	4068	SEND	O
364	4069	A	O
364	4070	PIC	O
364	4071	!	O
365	4072	Lederhosen	O
365	4073	,	O
365	4074	lederhosen	O
365	4075	,	O
365	4076	you're	O
365	4077	so	O
365	4078	delicious	O
365	4079	,	O
365	4080	I	O
365	4081	love	O
365	4082	you	O
365	4083	more	O
365	4084	than	O
365	4085	...	O
366	4086	all	O
366	4087	the	O
366	4088	other	O
366	4089	foreign	O
366	4090	pants	O
366	4091	that	O
366	4092	I	O
366	4093	need	O
366	4094	to	O
366	4095	borrow	O
366	4096	for	O
366	4097	a	O
366	4098	single	O
366	4099	day	O
366	4100	.	O
367	4101	After	O
367	4102	work	O
367	4103	nap	O
367	4104	time	O
367	4105	;	O
367	4106	Shhhhhhh	O
367	4107	*Do	O
367	4108	not	O
367	4109	disturb*	O
367	4110	RT	O
367	4111	Bear	O
367	4112	Sun	O
367	4113	,	O
367	4114	17	O
367	4115	Oct	O
367	4116	2010	O
367	4117	at	O
367	4118	10:28	O
367	4119	am	O
367	4120	The	O
367	4121	Tunnels	O
367	4122	Carnegies	O
367	4123	Brae	O
367	4124	Aberdeen	O
367	4125	Un	O
367	4126	...	O
368	4127	After	O
368	4128	work	O
368	4129	I'm	O
368	4130	breaking	O
368	4131	glass	O
368	4132	against	O
368	4133	my	O
368	4134	house	O
368	4135	and	O
368	4136	then	O
368	4137	doing	O
368	4138	yoga	O
368	4139	.	O
369	4140	RT	O
369	4141	surprise	O
369	4142	,	O
369	4143	surprise	O
369	4144	...	O
370	4145	Frost	O
370	4146	WARNINGS	O
370	4147	in	O
370	4148	effect	O
370	4149	for	O
370	4150	pretty	O
370	4151	much	O
370	4152	all	O
370	4153	of	O
370	4154	Ctl	O
370	4155	&	O
370	4156	N	O
370	4157	Alta	O
370	4158	again	O
370	4159	tonight	O
370	4160	.	O
371	4161	that	O
371	4162	includes	O
371	4163	the	O
371	4164	c	O
371	4165	...	O
372	4166	have	O
372	4167	to	O
372	4168	sleep	O
372	4169	now	O
372	4170	!	O
373	4171	gym	O
373	4172	,	O
373	4173	facial	O
373	4174	,	O
373	4175	then	O
373	4176	SUPAHFEST	MISC
373	4177	tonight	O
373	4178	i	O
373	4179	need	O
373	4180	my	O
373	4181	kuya	O
373	4182	's	O
373	4183	driver	O
373	4184	...	O
374	4185	MOSH	O
374	4186	PIT	O
374	4187	VIP	O
374	4188	common	O
374	4189	'WHEN	O
374	4190	HE	O
374	4191	SAY	O
374	4192	iS	O
374	4193	YOU	O
374	4194	CHEATiN	O
374	4195	ON	O
374	4196	ME	O
374	4197	THAT	O
374	4198	JUST	O
374	4199	,	O
374	4200	HE	O
374	4201	ALREADY	O
374	4202	CHEATiN	O
374	4203	!'	O
375	4204	"'"""	O
375	4205	We	O
375	4206	still	O
375	4207	need	O
375	4208	eachother	O
375	4209	when	O
375	4210	we	O
375	4211	stumble	O
375	4212	and	O
375	4213	fall	O
375	4214	".."""	O
376	4215	We	O
376	4216	both	O
376	4217	know	O
376	4218	our	O
376	4219	heart	O
376	4220	is	O
376	4221	breaking	O
376	4222	,	O
376	4223	can	O
376	4224	we	O
376	4225	learn	O
376	4226	from	O
376	4227	our	O
376	4228	mistakess	O
376	4229	"?""'"	O
377	4230	Facebook	ORGANIZATION
377	4231	Job-Hunting	O
377	4232	App	O
377	4233	BranchOut	MISC
377	4234	Raises	O
377	4235	$6	O
377	4236	Million	O
377	4237	From	O
377	4238	Accel	ORGANIZATION
377	4239	And	O
377	4240	Super	O
377	4241	Angels	O
377	4242	When	O
377	4243	you	O
377	4244	want	O
377	4245	to	O
377	4246	hang	O
377	4247	out	O
377	4248	...	O
378	4249	It	O
378	4250	is	O
378	4251	.	O
379	4252	It	O
379	4253	's	O
379	4254	getting	O
379	4255	across	O
379	4256	London	LOCATION
379	4257	that	O
379	4258	's	O
379	4259	the	O
379	4260	killer	O
379	4261	.	O
380	4262	Still	O
380	4263	miss	O
380	4264	it	O
380	4265	,	O
380	4266	though	O
380	4267	.	O
381	4268	Lived	O
381	4269	there	O
381	4270	for	O
381	4271	20	O
381	4272	years	O
381	4273	.	O
382	4274	im	O
382	4275	doin	O
382	4276	the	O
382	4277	most	O
382	4278	Homework	O
382	4279	on	O
382	4280	a	O
382	4281	friday	O
382	4282	NEW	LOCATION
382	4283	ORLEANS	LOCATION
382	4284	!	O
383	4285	-	O
383	4286	Tonight	O
383	4287	at	O
383	4288	Republic	LOCATION
383	4289	!	O
384	4290	How	O
384	4291	many	O
384	4292	times	O
384	4293	.	O
385	4294	Can	O
385	4295	you	O
385	4296	possibly	O
385	4297	.	O
386	4298	Make	O
386	4299	an	O
386	4300	excuse	O
386	4301	.	O
387	4302	To	O
387	4303	play	O
387	4304	a	O
387	4305	goddamn	O
387	4306	banjo	O
387	4307	.	O
388	4308	In	O
388	4309	an	O
388	4310	hour-long	O
388	4311	show	O
388	4312	.	O
389	4313	A	O
389	4314	show	O
389	4315	that	O
389	4316	has	O
389	4317	nothing	O
389	4318	to	O
389	4319	do	O
389	4320	with	O
389	4321	banjos	O
389	4322	.	O
390	4323	LOL	O
390	4324	PROBABLY	O
390	4325	.	O
391	4326	I	O
391	4327	JUST	O
391	4328	SPENT	O
391	4329	A	O
391	4330	FEW	O
391	4331	MINUTES	O
391	4332	SHELTER-STALKING	O
391	4333	BEFORE	O
391	4334	REALIZING	O
391	4335	THAT	O
391	4336	I	O
391	4337	HAVE	O
391	4338	3	O
391	4339	LEGENDARY/NOVELTIES	O
391	4340	ALREADY	O
391	4341	.	O
392	4342	GuitarNews	MISC
392	4343	RockHouse	MISC
392	4344	The	O
392	4345	Weekend	O
392	4346	Read	O
392	4347	For	O
392	4348	Sept	O
392	4349	.	O
393	4350	17th	O
393	4351	2010	O
393	4352	-	O
393	4353	Guitar	O
393	4354	Lessons	O
393	4355	,	O
393	4356	Articles	O
393	4357	and	O
393	4358	More	O
393	4359	CAFE	LOCATION
393	4360	NINE	LOCATION
393	4361	TONIGHT	O
393	4362	AT	O
393	4363	11	O
393	4364	!!	O
394	4365	Information	MISC
394	4366	Underground	MISC
394	4367	This	O
394	4368	Week	O
394	4369	on	O
394	4370	Information	MISC
394	4371	Underground	MISC
394	4372	para	O
394	4373	com	O
394	4374	isso	O
394	4375	ce	O
